timestamp,project_id,budget,project_location,tower_type,substation_type,tax_rate,project_size_km,project_start_month,project_end_month,lead_time_days,commodity_price_index,region_risk_flag,quantity_steel_tons,quantity_copper_tons,quantity_cement_tons,quantity_aluminum_tons,quantity_insulators_count,quantity_conductors_tons,quantity_transformers_count,quantity_switchgears_count,quantity_cables_count,quantity_protective_relays_count,quantity_oil_tons,quantity_foundation_concrete_tons,quantity_bolts_count
01-08-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,46,104.5,Medium,46.02,4.67,34.87,3.77,121,37.05,4,10,17,12,6.3,23.32,1704
01-09-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,28,104.97,Medium,56.94,5.79,42.28,4.56,149,45.48,3,9,17,12,6.26,28.14,1704
01-10-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,46,109.67,Medium,56.77,5.58,41.89,4.56,149,44.97,3,10,15,12,6.44,28.02,1704
01-11-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,27,107.33,Medium,54.93,5.38,40.18,4.42,145,43.01,3,10,16,13,6.34,27.6,1704
01-12-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,22,112.27,Medium,49.39,4.98,37.76,3.96,133,40.16,3,9,17,13,6.48,24.89,1704
01-04-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,25,102.02,Low,33.93,3.42,25.19,2.65,161,26.45,3,6,10,8,4.16,16.57,1252
01-05-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,42,103.02,Low,47.91,4.83,36.55,3.88,233,39.4,3,6,11,8,4.06,24.31,1252
01-06-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,51,103.15,Low,62.57,6.24,47.46,5.09,308,50.56,3,6,12,9,4.33,31.39,1252
01-07-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,32,108.88,Low,52.02,5.29,39.74,4.18,256,41.23,3,7,11,8,4.37,26.17,1252
01-08-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,51,105.25,Low,51.16,5.2,38.34,4.17,247,41.04,2,6,11,8,4.36,25.64,1252
01-09-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,44,111.4,Low,61.7,6.19,45.71,4.94,304,49.41,2,7,10,9,4.11,30.85,1252
01-10-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,53,108.85,Low,58.08,5.83,42.24,4.54,280,46.64,2,7,10,8,4.31,28.58,1252
01-11-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,57,107.72,Low,48.08,4.87,37.2,3.97,241,39.71,2,6,10,9,4.32,24.19,1252
01-01-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,26,101.14,Medium,28.14,2.74,20.95,2.23,202,22.33,3,7,12,8,4.24,13.71,808
01-02-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,30,101.06,Medium,39.69,4.02,29.92,3.18,290,31.88,2,6,12,8,4.1,19.96,808
01-03-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,24,104.19,Medium,51.98,5.12,38.25,4.2,374,40.69,3,7,11,8,4.18,26.13,808
01-04-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,34,104.87,Medium,57.29,5.77,43.63,4.73,429,47.03,3,7,10,8,4.33,28.71,808
01-05-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,25,107.03,Medium,57.91,5.77,42.2,4.61,416,44.92,3,6,12,9,4.28,28.69,808
01-06-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,34,103.93,Medium,47.04,4.71,36.1,3.86,350,37.73,2,6,10,8,4.16,23.7,808
01-03-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,27,103.84,Low,12.59,1.23,9.46,0.99,72,10.02,4,10,17,12,6.32,6.27,734
01-04-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,56,103.2,Low,16.8,1.63,12.33,1.31,94,13.01,3,9,15,13,6.36,8.24,734
01-05-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,22,105.47,Low,20.8,2.09,15.55,1.67,120,16.27,3,10,16,13,6.47,10.45,734
01-06-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,52,103.53,Low,24.41,2.46,18.64,1.99,139,19.96,3,9,15,13,6.49,12.34,734
01-07-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,47,108.17,Low,19.75,2,14.68,1.59,115,15.84,3,9,16,12,6.47,10.05,734
01-08-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,53,111.26,Low,19.37,1.97,15.01,1.59,113,15.58,4,9,15,13,6.34,9.64,734
01-09-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,27,106.36,Low,25.25,2.46,18.95,2.02,144,19.89,3,9,17,13,6.1,12.65,734
01-10-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,58,107.98,Low,25.66,2.62,19.61,2.09,148,20.97,4,9,16,12,6.1,13.08,734
01-11-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,52,112.71,Low,25.72,2.51,19.45,2.06,148,20.8,3,10,17,12,6.44,12.68,734
01-12-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,27,107.77,Low,24.62,2.47,18.13,1.93,140,19.94,3,10,16,13,6.37,12.31,734
01-01-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,29,101.34,Medium,24.29,2.43,17.62,1.91,17,18.94,3,9,17,13,6.25,11.81,1288
01-02-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,40,102.73,Medium,29.27,2.88,21.6,2.28,21,23,4,10,17,13,6.5,14.55,1288
01-03-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,22,103.12,Medium,37.37,3.72,28.15,2.91,26,29.08,4,10,16,13,6.11,18.67,1288
01-04-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,30,102.15,Medium,43.44,4.48,33.02,3.57,32,35.43,3,10,17,12,6.1,22.32,1288
01-05-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,35,102.55,Medium,50.06,5.1,37.14,3.95,36,40.86,3,10,16,12,6.33,24.99,1288
01-06-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,54,108.49,Medium,53.74,5.52,40.51,4.33,39,43.82,4,10,15,13,6.21,27.82,1288
01-07-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,55,107.17,Medium,39.72,4.1,30.39,3.18,29,31.99,4,9,17,13,6.45,20.34,1288
01-08-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,26,110.3,Medium,36.27,3.65,27.1,2.93,26,28.92,4,10,17,13,6.06,18.5,1288
01-09-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,20,112.54,Medium,41.92,4.2,31.98,3.31,31,34,4,10,17,12,6.02,21.21,1288
01-10-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,48,108.05,Medium,37.97,3.88,29.38,3.07,28,30.81,3,9,16,12,6.32,19.43,1288
01-11-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,40,105.89,Medium,34.2,3.34,25.16,2.66,25,27.04,3,9,15,13,6.06,16.8,1288
01-01-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,58,100.58,Low,6.64,0.65,4.98,0.53,61,5.26,4,10,15,13,6.38,3.22,224
01-02-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,33,101.11,Low,9.11,0.9,6.65,0.71,85,7.23,4,9,16,13,6.46,4.54,224
01-03-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,46,104.42,Low,11.73,1.17,8.73,0.95,112,9.21,4,10,17,12,6.34,5.8,224
01-04-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,44,104.08,Low,13.58,1.37,10.34,1.07,131,10.78,4,10,15,13,6.21,6.93,224
01-05-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,59,102.73,Low,14.49,1.41,10.83,1.13,137,11.27,3,10,17,13,6.31,6.99,224
01-06-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,45,106.84,Low,13.52,1.33,10.05,1.06,128,10.71,3,10,17,13,6.09,6.66,224
01-07-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,40,105,Low,8.11,0.81,5.89,0.63,76,6.36,4,10,16,12,6.47,4.07,224
01-04-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,17,105.93,High,33.44,3.39,25.42,2.66,103,27.02,4,13,22,17,8.26,16.58,1724
01-05-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,28,107.1,High,46.01,4.48,34.2,3.62,139,35.7,4,13,22,16,8.14,22.24,1724
01-06-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,27,106.19,High,56.92,5.71,42.52,4.48,173,44.53,5,13,20,17,8.13,28.59,1724
01-07-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,25,108.79,High,47.26,4.85,36.31,3.84,149,37.7,4,12,22,17,8.42,23.9,1724
01-08-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,31,105.99,High,48.31,4.89,36.36,3.85,149,39.82,5,12,22,17,8.18,24.42,1724
01-09-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,28,112.09,High,62.65,6.4,48.29,5.11,194,51.56,5,12,21,16,8.3,31.36,1724
01-10-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,31,113.69,High,66.22,6.56,49.6,5.43,204,53.39,4,13,22,17,8.42,33.79,1724
01-11-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,26,114.97,High,66.23,6.83,49.57,5.33,204,52.99,5,13,21,17,8.15,33.32,1724
01-12-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,24,115.12,High,65.7,6.51,49.06,5.18,199,51.52,5,12,21,17,8.08,32.3,1724
01-01-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,36,101.29,Medium,27.02,2.77,20.2,2.16,131,21.73,1,4,5,5,2.49,13.5,1199
01-02-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,36,101.98,Medium,34.55,3.43,25.72,2.78,168,28.1,1,3,7,4,2.13,17.68,1199
01-03-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,25,101.78,Medium,45.27,4.46,33.1,3.53,220,36.38,1,4,5,5,2,22.82,1199
01-04-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,20,102.99,Medium,53.07,5.38,40.09,4.23,267,43.34,1,4,5,5,2.49,27.15,1199
01-05-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,35,104.09,Medium,59.84,6.03,45.03,4.81,297,46.93,1,4,6,4,2.38,29.8,1199
01-06-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,53,104.56,Medium,63.11,6.29,47.42,4.89,306,49.63,2,4,5,4,2.25,30.61,1199
01-07-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,47,109.11,Medium,43.02,4.38,31.98,3.51,213,34.45,1,3,7,5,2.22,21.74,1199
01-08-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,20,110.87,Medium,36.22,3.58,26.54,2.81,173,28.59,2,3,6,4,2.33,18.13,1199
01-09-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,38,111.83,Medium,35.96,3.72,27.5,2.97,178,28.89,1,4,5,4,2.3,18.17,1199
01-02-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,35,101.24,Low,33.94,3.47,26.35,2.79,129,27.68,3,9,15,12,6.48,17.6,1420
01-03-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,48,103.47,Low,50.79,5.04,36.97,4,185,40.57,3,10,17,13,6.14,24.96,1420
01-04-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,44,102.92,Low,64.43,6.5,49.58,5.14,244,51.71,3,9,17,12,6.17,33.13,1420
01-05-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,20,102.69,Low,76.3,7.72,57.56,6.22,286,60.96,3,10,16,12,6.46,38.14,1420
01-06-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,40,106.32,Low,84.7,8.24,62.73,6.59,311,67.6,4,10,15,13,6.39,41.7,1420
01-07-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,30,104.96,Low,59.57,6.02,45.15,4.8,218,46.7,3,10,17,12,6.36,29.72,1420
01-08-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,48,106.98,Low,48.81,4.94,37.92,4.03,180,40.47,3,9,15,12,6.06,24.39,1420
01-09-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,57,110.67,Low,50.89,5.09,38.29,4.03,185,40.62,4,9,16,13,6.17,25.05,1420
01-01-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,47,100.8,Low,26.92,2.76,20.48,2.15,144,21.55,1,4,7,5,2.04,13.63,932
01-02-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,58,102.59,Low,37.14,3.72,27.57,2.95,195,29.48,2,4,5,5,2.21,18.46,932
01-03-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,59,101.77,Low,48.01,4.95,36.9,3.94,255,39.31,2,4,5,5,2.09,24.77,932
01-04-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,53,103.03,Low,57.66,5.75,42.82,4.55,304,44.95,1,3,6,4,2.41,27.97,932
01-05-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,47,106.35,Low,59.78,6.03,44.11,4.77,317,48.11,1,3,5,4,2.06,29.21,932
01-06-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,45,106.97,Low,56.35,5.67,41.29,4.43,299,44.18,1,4,6,4,2.47,28.27,932
01-07-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,22,105.9,Low,33.19,3.28,24.8,2.67,176,27.1,1,3,6,4,2.34,16.7,932
01-02-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,59,102.09,Low,13.1,1.29,9.68,1.02,22,10.24,4,10,17,12,6.41,6.46,530
01-03-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,31,101.87,Low,19.08,1.84,13.81,1.48,32,15.22,3,10,17,13,6.09,9.41,530
01-04-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,20,105.43,Low,24.49,2.43,18.15,1.96,41,19.48,4,9,17,13,6.08,11.97,530
01-05-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,42,105.31,Low,29.15,2.86,21.68,2.3,50,23.03,3,9,16,12,6.33,14.4,530
01-06-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,47,107.36,Low,30.68,3.16,23.64,2.48,53,25.3,4,9,16,12,6.47,15.77,530
01-07-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,21,107.56,Low,22.47,2.23,16.79,1.75,37,17.67,3,10,15,13,6.41,11.08,530
01-08-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,24,110.04,Low,18.84,1.87,13.78,1.45,32,15.12,4,9,17,13,6.33,9.42,530
01-09-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,23,111.7,Low,18.49,1.91,13.97,1.52,31,15.13,3,10,15,12,6.01,9.5,530
01-04-2025,P0030,13416209.51,East,Transposition,400 kV AIS,18,50,4,12,48,102.39,Low,10.56,1.06,7.89,0.87,24,8.6,2,7,11,9,4.25,5.33,449
01-05-2025,P0030,13416209.51,East,Transposition,400 kV AIS,18,50,4,12,54,105.28,Low,14.97,1.52,11.5,1.2,33,11.87,3,6,12,8,4.33,7.41,449
01-06-2025,P0030,13416209.51,East,Transposition,400 kV AIS,18,50,4,12,41,105.33,Low,18.93,1.91,14.18,1.57,42,15.69,2,7,10,9,4.35,9.58,449
01-07-2025,P0030,13416209.51,East,Transposition,400 kV AIS,18,50,4,12,33,107.83,Low,16.27,1.6,12.31,1.28,35,12.72,2,6,12,8,4.38,8.22,449
01-08-2025,P0030,13416209.51,East,Transposition,400 kV AIS,18,50,4,12,28,109.93,Low,16.49,1.63,12.03,1.28,36,12.86,3,6,11,8,4.23,7.99,449
01-09-2025,P0030,13416209.51,East,Transposition,400 kV AIS,18,50,4,12,59,104.5,Low,20.65,2.02,15.07,1.62,45,16.39,3,6,11,8,4.06,9.97,449
01-10-2025,P0030,13416209.51,East,Transposition,400 kV AIS,18,50,4,12,53,112.46,Low,19.79,1.99,15.12,1.61,45,16.03,2,6,11,9,4.48,10.03,449
01-11-2025,P0030,13416209.51,East,Transposition,400 kV AIS,18,50,4,12,47,115.75,Low,18.41,1.87,13.7,1.5,40,14.92,2,7,11,9,4.15,9.12,449
01-12-2025,P0030,13416209.51,East,Transposition,400 kV AIS,18,50,4,12,37,116,Low,15.74,1.6,11.73,1.27,34,12.47,3,6,12,8,4.33,7.79,449
01-02-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,35,101.62,Low,20.38,2.04,15.24,1.63,86,16.62,1,3,5,4,2.32,10.25,1157
01-03-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,32,103.3,Low,27.79,2.8,20.58,2.18,116,21.62,1,3,6,5,2.38,13.77,1157
01-04-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,28,105.05,Low,34.32,3.54,26.07,2.75,147,28.34,1,4,7,4,2.15,17.51,1157
01-05-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,50,107.07,Low,42.2,4.16,31.5,3.26,172,33.33,2,4,5,5,2.03,21.01,1157
01-06-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,39,107.05,Low,47.54,4.66,35.99,3.71,199,37.55,1,4,7,5,2.21,23.52,1157
01-07-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,30,105.1,Low,36.53,3.58,27.63,2.92,151,29.02,1,4,7,4,2.07,18.47,1157
01-08-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,20,106.29,Low,34.76,3.36,26.05,2.71,142,26.88,1,3,7,4,2.12,17.38,1157
01-09-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,59,106.73,Low,41.45,4.07,30.82,3.27,173,33.05,2,3,6,5,2.04,20.82,1157
01-10-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,30,107.73,Low,40,4.03,29.68,3.13,169,32.08,1,4,7,5,2.07,19.61,1157
01-11-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,38,110.09,Low,35.78,3.67,27.17,2.95,154,29.08,2,3,7,5,2.39,18.39,1157
01-12-2025,P0031,39458017.87,West,Tension,132 kV AIS,18,100,2,12,56,113.14,Low,31.94,3.21,23.55,2.52,133,25.3,1,3,6,4,2.19,16.06,1157
01-04-2025,P0032,58880942.93,North,Terminal,220 kV GIS,28,50,4,12,11,105.55,High,31.57,3.28,24.24,2.56,89,26.1,1,4,5,5,2.24,16.26,1798
01-05-2025,P0032,58880942.93,North,Terminal,220 kV GIS,28,50,4,12,37,106.26,High,41.94,4.22,31.78,3.37,119,33.3,2,4,6,4,2.13,21.55,1798
01-06-2025,P0032,58880942.93,North,Terminal,220 kV GIS,28,50,4,12,23,105.01,High,52.45,5.35,39.42,4.26,145,42.35,2,4,5,4,2.26,26.73,1798
01-07-2025,P0032,58880942.93,North,Terminal,220 kV GIS,28,50,4,12,18,108.19,High,43.86,4.44,32.81,3.5,121,35.46,2,4,7,4,2.07,22.5,1798
01-08-2025,P0032,58880942.93,North,Terminal,220 kV GIS,28,50,4,12,36,107.97,High,45.51,4.54,34.26,3.69,128,36.65,2,4,6,5,2.04,23.03,1798
01-09-2025,P0032,58880942.93,North,Terminal,220 kV GIS,28,50,4,12,30,104.54,High,61.28,5.99,44.57,4.75,167,47.6,2,4,5,4,2.33,30.64,1798
01-10-2025,P0032,58880942.93,North,Terminal,220 kV GIS,28,50,4,12,22,113.69,High,64.64,6.46,47.99,5.23,178,51.45,1,3,7,5,2.29,31.9,1798
01-11-2025,P0032,58880942.93,North,Terminal,220 kV GIS,28,50,4,12,21,114.68,High,65.84,6.72,50.48,5.31,184,52.92,1,3,5,4,2.36,32.56,1798
01-12-2025,P0032,58880942.93,North,Terminal,220 kV GIS,28,50,4,12,21,116.27,High,65.27,6.55,49.06,5.32,180,51.68,2,3,5,5,2.42,32.47,1798
01-04-2025,P0033,27876637.3,South,Transposition,HVDC,18,200,4,12,33,105.94,Low,19.74,2.01,14.72,1.62,84,15.71,5,13,22,16,8.16,10.12,926
01-05-2025,P0033,27876637.3,South,Transposition,HVDC,18,200,4,12,42,107.09,Low,27.79,2.69,20.3,2.15,115,21.86,4,13,21,17,8.37,13.65,926
01-06-2025,P0033,27876637.3,South,Transposition,HVDC,18,200,4,12,57,105.49,Low,34.79,3.46,26.26,2.74,143,27.55,5,12,22,17,8.44,17.2,926
01-07-2025,P0033,27876637.3,South,Transposition,HVDC,18,200,4,12,50,106.81,Low,29.22,2.95,22.23,2.29,121,23.46,5,12,21,16,8.03,14.31,926
01-08-2025,P0033,27876637.3,South,Transposition,HVDC,18,200,4,12,37,108.58,Low,30.09,2.92,21.83,2.32,124,23.36,5,13,21,16,8.37,14.68,926
01-09-2025,P0033,27876637.3,South,Transposition,HVDC,18,200,4,12,39,111.1,Low,37.28,3.8,28.79,2.97,159,30.51,5,13,20,17,8.3,18.82,926
01-10-2025,P0033,27876637.3,South,Transposition,HVDC,18,200,4,12,51,110.62,Low,38.58,3.87,29.14,3.05,161,31.58,4,13,20,17,8.04,19.51,926
01-11-2025,P0033,27876637.3,South,Transposition,HVDC,18,200,4,12,39,106.14,Low,38.34,3.81,28.6,2.98,158,30.14,5,13,22,17,8.44,18.55,926
01-12-2025,P0033,27876637.3,South,Transposition,HVDC,18,200,4,12,44,112.28,Low,34.53,3.49,26.22,2.81,143,28.09,5,13,21,16,8.49,17.62,926
01-04-2025,P0034,36777546.89,South,Terminal,132 kV GIS,12,80,4,12,30,102.27,Medium,20.98,2.1,15.29,1.63,39,16.64,2,3,5,4,2.04,10.2,1162
01-05-2025,P0034,36777546.89,South,Terminal,132 kV GIS,12,80,4,12,21,103.51,Medium,27.63,2.7,20.25,2.18,52,22.29,2,3,6,4,2.23,13.54,1162
01-06-2025,P0034,36777546.89,South,Terminal,132 kV GIS,12,80,4,12,25,107.93,Medium,34.28,3.36,25.34,2.69,63,27.8,2,3,6,5,2.06,17.01,1162
01-07-2025,P0034,36777546.89,South,Terminal,132 kV GIS,12,80,4,12,34,108.01,Medium,28.96,2.83,21.63,2.26,53,22.74,1,3,7,4,2.3,14.18,1162
01-08-2025,P0034,36777546.89,South,Terminal,132 kV GIS,12,80,4,12,56,104.43,Medium,29.55,3,22.38,2.34,56,23.32,2,3,6,4,2.47,14.97,1162
01-09-2025,P0034,36777546.89,South,Terminal,132 kV GIS,12,80,4,12,52,108.39,Medium,38.67,3.86,29.06,3.1,71,30.9,2,4,6,5,2.13,19.7,1162
01-10-2025,P0034,36777546.89,South,Terminal,132 kV GIS,12,80,4,12,37,113.83,Medium,40.74,4.13,30.55,3.36,79,33.29,2,4,5,4,2.41,20.47,1162
01-11-2025,P0034,36777546.89,South,Terminal,132 kV GIS,12,80,4,12,55,115.2,Medium,43.35,4.32,32.51,3.37,80,34.68,1,4,5,4,2.41,21.66,1162
01-12-2025,P0034,36777546.89,South,Terminal,132 kV GIS,12,80,4,12,40,114.24,Medium,42.27,4.23,32.36,3.36,78,33.36,1,3,5,5,2.17,20.96,1162
01-01-2025,P0035,46946595.12,West,Terminal,132 kV GIS,18,80,1,10,22,101.06,Low,28.54,2.86,20.92,2.26,116,22.15,2,4,5,5,2.33,14.02,1373
01-02-2025,P0035,46946595.12,West,Terminal,132 kV GIS,18,80,1,10,28,102.65,Low,35.35,3.52,26.67,2.83,144,28.17,1,4,7,5,2.35,17.44,1373
01-03-2025,P0035,46946595.12,West,Terminal,132 kV GIS,18,80,1,10,44,104.07,Low,44.92,4.5,33.61,3.53,184,35.26,1,3,6,4,2.31,22.2,1373
01-04-2025,P0035,46946595.12,West,Terminal,132 kV GIS,18,80,1,10,43,102.15,Low,52.34,5.28,39.62,4.25,219,42.58,1,3,5,5,2.08,26.93,1373
01-05-2025,P0035,46946595.12,West,Terminal,132 kV GIS,18,80,1,10,53,104.87,Low,61.31,6.05,44.58,4.72,245,47.79,1,4,7,5,2.16,29.91,1373
01-06-2025,P0035,46946595.12,West,Terminal,132 kV GIS,18,80,1,10,49,105.17,Low,63.27,6.57,48.62,5.15,270,52.14,2,3,6,5,2,32.82,1373
01-07-2025,P0035,46946595.12,West,Terminal,132 kV GIS,18,80,1,10,51,106.22,Low,47.43,4.56,34.77,3.79,189,36.55,2,3,7,5,2.46,23.67,1373
01-08-2025,P0035,46946595.12,West,Terminal,132 kV GIS,18,80,1,10,55,107.12,Low,41.26,4.03,31.04,3.22,170,31.88,1,4,7,4,2.41,20.22,1373
01-09-2025,P0035,46946595.12,West,Terminal,132 kV GIS,18,80,1,10,44,109.99,Low,43.71,4.38,33.82,3.51,186,36.28,2,4,6,5,2.12,22.36,1373
01-10-2025,P0035,46946595.12,West,Terminal,132 kV GIS,18,80,1,10,21,105.34,Low,39.12,3.89,28.84,3.07,156,30.61,1,4,5,4,2.35,18.94,1373
01-04-2025,P0036,26555319.88,West,Terminal,220 kV AIS,12,200,4,10,40,103.92,Low,28.41,2.77,21.24,2.23,27,22.22,1,4,6,4,2.04,14.2,910
01-05-2025,P0036,26555319.88,West,Terminal,220 kV AIS,12,200,4,10,28,107.47,Low,41.61,4.27,30.92,3.34,40,33.36,2,4,6,4,2.39,21.25,910
01-06-2025,P0036,26555319.88,West,Terminal,220 kV AIS,12,200,4,10,30,108.38,Low,53.99,5.41,40.96,4.29,52,44.58,1,4,5,5,2.49,27.81,910
01-07-2025,P0036,26555319.88,West,Terminal,220 kV AIS,12,200,4,10,53,103.98,Low,44.99,4.54,33.54,3.63,43,36.29,2,4,6,4,2.42,22.51,910
01-08-2025,P0036,26555319.88,West,Terminal,220 kV AIS,12,200,4,10,47,110.15,Low,41.73,4.15,31,3.35,40,33.53,2,4,6,4,2.26,20.95,910
01-09-2025,P0036,26555319.88,West,Terminal,220 kV AIS,12,200,4,10,48,110.8,Low,47.15,4.68,35.12,3.8,46,37.53,1,4,6,5,2.48,23.36,910
01-10-2025,P0036,26555319.88,West,Terminal,220 kV AIS,12,200,4,10,27,108.25,Low,40.89,4.01,30.58,3.19,38,32.59,2,3,6,4,2.19,20.43,910
01-04-2025,P0037,59509807,West,Transposition,400 kV GIS,18,80,4,10,39,103.49,Medium,54.31,5.51,40.73,4.31,149,43.22,2,7,11,9,4.22,27.37,1779
01-05-2025,P0037,59509807,West,Transposition,400 kV GIS,18,80,4,10,56,105.23,Medium,82.43,8.33,61.83,6.69,229,66.75,2,7,12,8,4.16,40.34,1779
