timestamp,project_id,budget,project_location,tower_type,substation_type,tax_rate,project_size_km,project_start_month,project_end_month,lead_time_days,commodity_price_index,region_risk_flag,quantity_steel_tons,quantity_copper_tons,quantity_cement_tons,quantity_aluminum_tons,quantity_insulators_count,quantity_conductors_tons,quantity_transformers_count,quantity_switchgears_count,quantity_cables_count,quantity_protective_relays_count,quantity_oil_tons,quantity_foundation_concrete_tons,quantity_bolts_count,start_date,end_date,project_duration_days,season
01-08-2025,P0015,47830983.11,West,Terminal,220 kV AIS,12,200,1,11,32,106.16,Low,56.90393424657535,4.63,33.79,3.64,46,36.88,2,3,7,5,2.3,23.09,1612,2024-05-18,2024-08-30,104,Summer
01-09-2025,P0015,47830983.11,West,Terminal,220 kV AIS,12,200,1,11,52,105.79,Low,56.9808,5.2,38.93,4.22,54,41.23,1,4,5,4,2.32,26.68,1612,2024-08-23,2025-01-16,146,Monsoon
01-10-2025,P0015,47830983.11,West,Terminal,220 kV AIS,12,200,1,11,50,108.04,Low,52.67835616438356,4.83,36.25,3.85,49,38.41,2,4,5,5,2.11,23.87,1612,2023-07-09,2023-11-28,142,Monsoon
01-11-2025,P0015,47830983.11,West,Terminal,220 kV AIS,12,200,1,11,33,113.98,Low,54.999095890410956,4.25,31.16,3.31,43,33.69,2,4,6,4,2.06,21.35,1612,2022-03-19,2022-08-04,138,Summer
01-03-2025,P0016,19053692.53,North,Suspension,765 kV GIS,12,150,3,8,51,101.98,Low,28.460073972602743,2.17,15.92,1.76,141,17.16,3,10,16,13,6.25,10.78,631,2024-06-27,2024-11-18,144,Summer
01-04-2025,P0016,19053692.53,North,Suspension,765 kV GIS,12,150,3,8,57,102.95,Low,39.88702739726027,3.44,25.75,2.75,224,27.56,3,10,15,12,6.15,17.21,631,2024-01-11,2024-05-31,141,Winter
01-05-2025,P0016,19053692.53,North,Suspension,765 kV GIS,12,150,3,8,37,102.78,Low,60.84955890410959,4.43,33.8,3.6,291,34.89,4,10,15,13,6.22,22.42,631,2023-05-15,2023-10-26,164,Summer
01-06-2025,P0016,19053692.53,North,Suspension,765 kV GIS,12,150,3,8,31,104.49,Low,61.21810410958904,4.99,37.67,4.01,329,40.0,4,9,16,13,6.21,25.09,631,2023-04-18,2023-07-29,102,Summer
01-07-2025,P0016,19053692.53,North,Suspension,765 kV GIS,12,150,3,8,57,109.67,Low,41.34057534246575,3.44,25.38,2.74,223,27.67,3,10,17,13,6.2,17.39,631,2022-11-28,2023-04-09,132,Winter
01-08-2025,P0016,19053692.53,North,Suspension,765 kV GIS,12,150,3,8,49,109.97,Low,34.24043835616439,2.57,19.26,2.04,171,20.62,3,9,15,12,6.14,13.24,631,2025-06-24,2025-11-05,134,Summer
01-04-2025,P0017,14864293.95,East,Suspension,400 kV AIS,18,150,4,12,39,102.82,Medium,13.48976712328767,1.0,7.54,0.8,100,8.2,2,7,11,9,4.28,4.98,423,2024-06-14,2024-11-01,140,Summer
01-05-2025,P0017,14864293.95,East,Suspension,400 kV AIS,18,150,4,12,59,103.55,Medium,19.016197260273973,1.41,10.78,1.13,137,11.33,2,6,12,8,4.27,7.1,423,2022-03-23,2022-09-13,174,Summer
01-06-2025,P0017,14864293.95,East,Suspension,400 kV AIS,18,150,4,12,35,106.85,Medium,23.502931506849322,1.83,13.82,1.43,177,14.56,3,7,11,8,4.45,9.19,423,2022-03-15,2022-07-20,127,Summer
01-07-2025,P0017,14864293.95,East,Suspension,400 kV AIS,18,150,4,12,34,108.65,Medium,15.778023287671234,1.53,11.46,1.22,146,12.31,2,7,11,9,4.06,7.54,423,2023-08-07,2023-11-22,107,Monsoon
01-08-2025,P0017,14864293.95,East,Suspension,400 kV AIS,18,150,4,12,40,106.95,Medium,19.20857671232877,1.53,11.49,1.23,151,12.41,2,7,10,8,4.15,7.49,423,2024-06-17,2024-10-02,107,Summer
01-09-2025,P0017,14864293.95,East,Suspension,400 kV AIS,18,150,4,12,50,108.09,Medium,23.012534246575342,1.88,14.09,1.55,189,15.05,3,6,12,8,4.49,9.49,423,2024-12-06,2025-05-20,165,Winter
01-10-2025,P0017,14864293.95,East,Suspension,400 kV AIS,18,150,4,12,27,105.85,Medium,21.268528767123286,1.89,13.99,1.53,181,15.0,2,7,12,8,4.02,9.35,423,2022-09-09,2023-03-05,177,Monsoon
01-11-2025,P0017,14864293.95,East,Suspension,400 kV AIS,18,150,4,12,56,110.18,Medium,21.54082191780822,1.73,13.1,1.37,170,13.67,3,6,12,9,4.41,8.86,423,2022-01-21,2022-07-06,166,Winter
01-12-2025,P0017,14864293.95,East,Suspension,400 kV AIS,18,150,4,12,55,114.86,Medium,18.52764657534247,1.5,11.22,1.2,143,11.78,3,7,10,9,4.15,7.47,423,2023-04-03,2023-07-05,93,Summer
01-01-2025,P0018,16996697.07,East,Transposition,HVDC,18,200,1,9,58,100.81,Medium,15.47017808219178,1.29,9.54,1.01,20,10.02,5,12,20,17,8.16,6.33,560,2022-02-28,2022-08-14,167,Winter
01-02-2025,P0018,16996697.07,East,Transposition,HVDC,18,200,1,9,49,101.93,Medium,18.028260273972606,1.64,11.99,1.29,26,12.81,5,12,21,16,8.27,8.03,560,2022-02-13,2022-05-15,91,Winter
01-03-2025,P0018,16996697.07,East,Transposition,HVDC,18,200,1,9,38,104.43,Medium,28.542634246575343,2.12,15.7,1.7,34,16.53,5,12,21,17,8.33,10.66,560,2023-05-25,2023-11-10,169,Summer
01-04-2025,P0018,16996697.07,East,Transposition,HVDC,18,200,1,9,57,104.9,Medium,32.877854794520545,2.49,19.04,1.96,39,19.79,5,12,20,16,8.09,12.52,560,2024-04-25,2024-08-31,128,Summer
01-05-2025,P0018,16996697.07,East,Transposition,HVDC,18,200,1,9,45,103.39,Medium,33.19561643835617,2.81,20.56,2.26,45,22.36,5,12,20,16,8.33,13.88,560,2024-12-21,2025-05-18,148,Winter
01-06-2025,P0018,16996697.07,East,Transposition,HVDC,18,200,1,9,47,107.17,Medium,33.93013698630137,2.93,22.25,2.31,47,23.55,5,12,22,17,8.12,14.81,560,2023-01-13,2023-05-13,120,Winter
01-07-2025,P0018,16996697.07,East,Transposition,HVDC,18,200,1,9,57,107.92,Medium,25.349967123287676,2.06,14.91,1.64,32,15.98,4,12,22,16,8.16,10.21,560,2022-04-04,2022-07-25,112,Summer
01-08-2025,P0018,16996697.07,East,Transposition,HVDC,18,200,1,9,28,106.23,Medium,20.556712328767127,1.69,12.61,1.35,27,13.15,4,12,22,16,8.45,8.34,560,2022-01-13,2022-07-06,174,Winter
01-09-2025,P0018,16996697.07,East,Transposition,HVDC,18,200,1,9,32,104.98,Medium,17.356956164383565,1.68,12.81,1.37,27,13.89,4,13,20,16,8.3,8.5,560,2024-09-11,2024-12-29,109,Monsoon
01-02-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,54,101.04,Medium,35.104405479452055,2.75,20.9,2.23,72,21.94,3,10,15,13,6.43,13.89,1704,2022-03-10,2022-07-07,119,Summer
01-03-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,42,102.71,Medium,42.81812328767123,3.62,27.41,2.95,97,29.39,4,10,15,13,6.18,17.88,1704,2022-11-20,2023-03-21,121,Winter
01-04-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,56,104.1,Medium,60.5648095890411,4.63,33.92,3.66,123,36.69,3,10,15,12,6.34,22.81,1704,2022-05-15,2022-10-23,161,Summer
01-05-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,31,106.84,Medium,71.64691780821919,5.51,41.58,4.4,144,43.95,4,10,16,13,6.27,27.11,1704,2024-06-17,2024-11-09,145,Summer
01-06-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,38,104.33,Medium,78.34772602739727,6.19,46.77,4.88,168,48.92,3,9,16,12,6.04,31.47,1704,2025-04-10,2025-07-13,94,Summer
01-07-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,35,107.98,Medium,50.21684383561643,4.76,36.28,3.81,130,39.48,3,10,16,12,6.18,24.47,1704,2022-08-16,2022-12-08,114,Monsoon
01-08-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,46,104.5,Medium,61.09312602739727,4.67,34.87,3.77,121,37.05,4,10,17,12,6.3,23.32,1704,2022-04-12,2022-09-10,151,Summer
01-09-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,28,104.97,Medium,65.44200000000001,5.79,42.28,4.56,149,45.48,3,9,17,12,6.26,28.14,1704,2024-02-15,2024-06-03,109,Winter
01-10-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,46,109.67,Medium,66.33535616438355,5.58,41.89,4.56,149,44.97,3,10,15,12,6.44,28.02,1704,2022-02-15,2022-06-18,123,Winter
01-11-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,27,107.33,Medium,66.89420547945205,5.38,40.18,4.42,145,43.01,3,10,16,13,6.34,27.6,1704,2023-10-18,2024-03-25,159,Winter
01-12-2025,P0019,49815474.06,North,Terminal,765 kV AIS,18,80,2,12,22,112.27,Medium,57.914849315068494,4.98,37.76,3.96,133,40.16,3,9,17,13,6.48,24.89,1704,2024-10-22,2025-02-25,126,Winter
01-04-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,25,102.02,Low,36.226084931506854,3.42,25.19,2.65,161,26.45,3,6,10,8,4.16,16.57,1252,2022-07-15,2022-11-28,136,Monsoon
01-05-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,42,103.02,Low,59.41496301369863,4.83,36.55,3.88,233,39.4,3,6,11,8,4.06,24.31,1252,2024-06-23,2024-09-24,93,Summer
01-06-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,51,103.15,Low,74.99828767123287,6.24,47.46,5.09,308,50.56,3,6,12,9,4.33,31.39,1252,2023-11-03,2024-03-27,145,Winter
01-07-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,32,108.88,Low,68.97994520547945,5.29,39.74,4.18,256,41.23,3,7,11,8,4.37,26.17,1252,2022-05-03,2022-09-30,150,Summer
01-08-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,51,105.25,Low,61.602246575342456,5.2,38.34,4.17,247,41.04,2,6,11,8,4.36,25.64,1252,2023-01-02,2023-05-31,149,Winter
01-09-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,44,111.4,Low,72.85671232876712,6.19,45.71,4.94,304,49.41,2,7,10,9,4.11,30.85,1252,2024-02-04,2024-06-15,132,Winter
01-10-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,53,108.85,Low,78.15340273972602,5.83,42.24,4.54,280,46.64,2,7,10,8,4.31,28.58,1252,2024-03-27,2024-09-06,163,Summer
01-11-2025,P0020,38336869.15,North,Transposition,400 kV GIS,18,80,4,11,57,107.72,Low,60.64007671232877,4.87,37.2,3.97,241,39.71,2,6,10,9,4.32,24.19,1252,2025-05-25,2025-09-09,107,Summer
01-01-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,26,101.14,Medium,37.22960547945206,2.74,20.95,2.23,202,22.33,3,7,12,8,4.24,13.71,808,2023-06-14,2023-11-09,148,Summer
01-02-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,30,101.06,Medium,46.540602739726026,4.02,29.92,3.18,290,31.88,2,6,12,8,4.1,19.96,808,2025-01-09,2025-05-15,126,Winter
01-03-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,24,104.19,Medium,69.08355616438357,5.12,38.25,4.2,374,40.69,3,7,11,8,4.18,26.13,808,2024-05-22,2024-10-21,152,Summer
01-04-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,34,104.87,Medium,72.3423589041096,5.77,43.63,4.73,429,47.03,3,7,10,8,4.33,28.71,808,2023-06-30,2023-10-16,108,Summer
01-05-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,25,107.03,Medium,58.83021369863014,5.77,42.2,4.61,416,44.92,3,6,12,9,4.28,28.69,808,2024-07-15,2024-10-17,94,Monsoon
01-06-2025,P0021,25600684.63,North,Suspension,400 kV AIS,28,100,1,6,34,103.93,Medium,58.76133698630138,4.71,36.1,3.86,350,37.73,2,6,10,8,4.16,23.7,808,2023-03-06,2023-06-13,99,Summer
01-03-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,27,103.84,Low,15.95480684931507,1.23,9.46,0.99,72,10.02,4,10,17,12,6.32,6.27,734,2023-04-15,2023-08-04,111,Summer
01-04-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,56,103.2,Low,19.929863013698633,1.63,12.33,1.31,94,13.01,3,9,15,13,6.36,8.24,734,2022-12-20,2023-05-05,136,Winter
01-05-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,22,105.47,Low,28.333589041095895,2.09,15.55,1.67,120,16.27,3,10,16,13,6.47,10.45,734,2024-04-16,2024-10-07,174,Summer
01-06-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,52,103.53,Low,25.971571232876713,2.46,18.64,1.99,139,19.96,3,9,15,13,6.49,12.34,734,2023-09-28,2024-02-08,133,Monsoon
01-07-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,47,108.17,Low,25.53431506849315,2.0,14.68,1.59,115,15.84,3,9,16,12,6.47,10.05,734,2025-06-05,2025-10-11,128,Summer
01-08-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,53,111.26,Low,26.47321780821918,1.97,15.01,1.59,113,15.58,4,9,15,13,6.34,9.64,734,2024-04-25,2024-10-19,177,Summer
01-09-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,27,106.36,Low,26.055924657534245,2.46,18.95,2.02,144,19.89,3,9,17,13,6.1,12.65,734,2023-08-22,2023-12-07,107,Monsoon
01-10-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,58,107.98,Low,33.291213698630145,2.62,19.61,2.09,148,20.97,4,9,16,12,6.1,13.08,734,2022-04-10,2022-08-19,131,Summer
01-11-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,52,112.71,Low,34.454230136986304,2.51,19.45,2.06,148,20.8,3,10,17,12,6.44,12.68,734,2025-03-20,2025-08-26,159,Summer
01-12-2025,P0022,24227732.88,East,Transposition,765 kV AIS,18,50,3,12,27,107.77,Low,29.240465753424658,2.47,18.13,1.93,140,19.94,3,10,16,13,6.37,12.31,734,2023-01-04,2023-05-21,137,Winter
01-01-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,29,101.34,Medium,28.01668493150685,2.43,17.62,1.91,17,18.94,3,9,17,13,6.25,11.81,1288,2024-01-05,2024-04-26,112,Winter
01-02-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,40,102.73,Medium,34.682945205479456,2.88,21.6,2.28,21,23.0,4,10,17,13,6.5,14.55,1288,2025-02-03,2025-06-18,135,Winter
01-03-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,22,103.12,Medium,47.132272602739725,3.72,28.15,2.91,26,29.08,4,10,16,13,6.11,18.67,1288,2023-06-05,2023-09-20,107,Summer
01-04-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,30,102.15,Medium,52.60405479452054,4.48,33.02,3.57,32,35.43,3,10,17,12,6.1,22.32,1288,2025-02-14,2025-07-18,154,Winter
01-05-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,35,102.55,Medium,54.990567123287676,5.1,37.14,3.95,36,40.86,3,10,16,12,6.33,24.99,1288,2024-09-11,2025-02-19,161,Monsoon
01-06-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,54,108.49,Medium,63.972684931506855,5.52,40.51,4.33,39,43.82,4,10,15,13,6.21,27.82,1288,2024-10-22,2025-03-10,139,Winter
01-07-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,55,107.17,Medium,47.88164383561644,4.1,30.39,3.18,29,31.99,4,9,17,13,6.45,20.34,1288,2023-10-25,2024-03-23,150,Winter
01-08-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,26,110.3,Medium,37.02521095890412,3.65,27.1,2.93,26,28.92,4,10,17,13,6.06,18.5,1288,2023-08-09,2023-11-15,98,Monsoon
01-09-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,20,112.54,Medium,44.39500273972603,4.2,31.98,3.31,31,34.0,4,10,17,12,6.02,21.21,1288,2024-09-01,2025-01-08,129,Monsoon
01-10-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,48,108.05,Medium,47.71736712328768,3.88,29.38,3.07,28,30.81,3,9,16,12,6.32,19.43,1288,2025-04-17,2025-07-30,104,Summer
01-11-2025,P0023,42314919.76,West,Transposition,765 kV GIS,28,100,1,11,40,105.89,Medium,46.12315068493151,3.34,25.16,2.66,25,27.04,3,9,15,13,6.06,16.8,1288,2022-03-16,2022-08-28,165,Summer
01-01-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,58,100.58,Low,7.840657534246574,0.65,4.98,0.53,61,5.26,4,10,15,13,6.38,3.22,224,2023-10-15,2024-02-24,132,Winter
01-02-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,33,101.11,Low,10.994397260273972,0.9,6.65,0.71,85,7.23,4,9,16,13,6.46,4.54,224,2025-02-28,2025-07-29,151,Winter
01-03-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,46,104.42,Low,14.027794520547946,1.17,8.73,0.95,112,9.21,4,10,17,12,6.34,5.8,224,2024-10-27,2025-03-19,143,Winter
01-04-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,44,104.08,Low,18.212082191780826,1.37,10.34,1.07,131,10.78,4,10,15,13,6.21,6.93,224,2023-06-26,2023-12-03,160,Summer
01-05-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,59,102.73,Low,19.061297260273975,1.41,10.83,1.13,137,11.27,3,10,17,13,6.31,6.99,224,2023-03-16,2023-08-06,143,Summer
01-06-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,45,106.84,Low,15.872109589041097,1.33,10.05,1.06,128,10.71,3,10,17,13,6.09,6.66,224,2024-01-25,2024-05-31,127,Winter
01-07-2025,P0024,7433214.4,South,Transposition,765 kV AIS,28,80,1,7,40,105.0,Low,9.354273972602739,0.81,5.89,0.63,76,6.36,4,10,16,12,6.47,4.07,224,2024-02-02,2024-05-24,112,Winter
01-04-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,17,105.93,High,41.47018082191781,3.39,25.42,2.66,103,27.02,4,13,22,17,8.26,16.58,1724,2025-06-01,2025-09-02,93,Summer
01-05-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,28,107.1,High,56.15741095890411,4.48,34.2,3.62,139,35.7,4,13,22,16,8.14,22.24,1724,2023-11-06,2024-04-15,161,Winter
01-06-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,27,106.19,High,72.90438356164384,5.71,42.52,4.48,173,44.53,5,13,20,17,8.13,28.59,1724,2023-03-28,2023-07-26,120,Summer
01-07-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,25,108.79,High,62.027131506849315,4.85,36.31,3.84,149,37.7,4,12,22,17,8.42,23.9,1724,2022-03-06,2022-07-25,141,Summer
01-08-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,31,105.99,High,49.13722602739726,4.89,36.36,3.85,149,39.82,5,12,22,17,8.18,24.42,1724,2022-08-23,2022-11-26,95,Monsoon
01-09-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,28,112.09,High,80.43230136986303,6.4,48.29,5.11,194,51.56,5,12,21,16,8.3,31.36,1724,2022-05-29,2022-09-28,122,Summer
01-10-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,31,113.69,High,70.78283013698629,6.56,49.6,5.43,204,53.39,4,13,22,17,8.42,33.79,1724,2024-07-10,2024-11-24,137,Monsoon
01-11-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,26,114.97,High,86.0264191780822,6.83,49.57,5.33,204,52.99,5,13,21,17,8.15,33.32,1724,2024-05-06,2024-09-15,132,Summer
01-12-2025,P0025,62231284.31,East,Transposition,HVDC,28,50,4,12,24,115.12,High,78.3,6.51,49.06,5.18,199,51.52,5,12,21,17,8.08,32.3,1724,2024-12-24,2025-05-13,140,Winter
01-01-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,36,101.29,Medium,35.05567397260275,2.77,20.2,2.16,131,21.73,1,4,5,5,2.49,13.5,1199,2024-04-25,2024-09-03,131,Summer
01-02-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,36,101.98,Medium,41.885958904109586,3.43,25.72,2.78,168,28.1,1,3,7,4,2.13,17.68,1199,2024-01-10,2024-06-13,155,Winter
01-03-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,25,101.78,Medium,47.49629178082193,4.46,33.1,3.53,220,36.38,1,4,5,5,2.0,22.82,1199,2024-09-23,2025-01-22,121,Monsoon
01-04-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,20,102.99,Medium,63.684,5.38,40.09,4.23,267,43.34,1,4,5,5,2.49,27.15,1199,2022-01-22,2022-06-17,146,Winter
01-05-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,35,104.09,Medium,77.00506301369863,6.03,45.03,4.81,297,46.93,1,4,6,4,2.38,29.8,1199,2022-03-02,2022-07-04,124,Summer
01-06-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,53,104.56,Medium,69.24809589041097,6.29,47.42,4.89,306,49.63,2,4,5,4,2.25,30.61,1199,2023-09-22,2024-02-29,160,Monsoon
01-07-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,47,109.11,Medium,55.42508219178083,4.38,31.98,3.51,213,34.45,1,3,7,5,2.22,21.74,1199,2022-05-27,2022-09-29,125,Summer
01-08-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,20,110.87,Medium,49.61147671232877,3.58,26.54,2.81,173,28.59,2,3,6,4,2.33,18.13,1199,2025-03-22,2025-09-17,179,Summer
01-09-2025,P0026,40613039.67,North,Suspension,220 kV GIS,18,50,1,9,38,111.83,Medium,44.48695342465754,3.72,27.5,2.97,178,28.89,1,4,5,4,2.3,18.17,1199,2023-03-06,2023-06-05,91,Summer
01-02-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,35,101.24,Low,39.844630136986304,3.47,26.35,2.79,129,27.68,3,9,15,12,6.48,17.6,1420,2022-10-29,2023-03-05,127,Winter
01-03-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,48,103.47,Low,66.73666849315069,5.04,36.97,4.0,185,40.57,3,10,17,13,6.14,24.96,1420,2023-05-04,2023-09-23,142,Summer
01-04-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,44,102.92,Low,67.43967534246575,6.5,49.58,5.14,244,51.71,3,9,17,12,6.17,33.13,1420,2022-08-07,2022-12-04,119,Monsoon
01-05-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,20,102.69,Low,98.76146575342466,7.72,57.56,6.22,286,60.96,3,10,16,12,6.46,38.14,1420,2022-06-25,2022-11-01,129,Summer
01-06-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,40,106.32,Low,89.49193150684933,8.24,62.73,6.59,311,67.6,4,10,15,13,6.39,41.7,1420,2023-08-11,2023-12-16,127,Monsoon
01-07-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,30,104.96,Low,80.60718630136986,6.02,45.15,4.8,218,46.7,3,10,17,12,6.36,29.72,1420,2023-06-09,2023-11-24,168,Summer
01-08-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,48,106.98,Low,56.766698630136986,4.94,37.92,4.03,180,40.47,3,9,15,12,6.06,24.39,1420,2025-01-07,2025-05-06,119,Winter
01-09-2025,P0027,52174766.57,South,Tension,765 kV GIS,28,150,2,9,57,110.67,Low,55.714093150684924,5.09,38.29,4.03,185,40.62,4,9,16,13,6.17,25.05,1420,2024-09-09,2025-02-14,158,Monsoon
01-01-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,47,100.8,Low,33.91182465753425,2.76,20.48,2.15,144,21.55,1,4,7,5,2.04,13.63,932,2024-05-20,2024-09-03,106,Summer
01-02-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,58,102.59,Low,46.50640273972603,3.72,27.57,2.95,195,29.48,2,4,5,5,2.21,18.46,932,2025-03-31,2025-07-10,101,Summer
01-03-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,59,101.77,Low,61.99866712328768,4.95,36.9,3.94,255,39.31,2,4,5,5,2.09,24.77,932,2025-06-25,2025-10-30,127,Summer
01-04-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,53,103.03,Low,77.24070410958905,5.75,42.82,4.55,304,44.95,1,3,6,4,2.41,27.97,932,2025-05-12,2025-10-18,159,Summer
01-05-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,47,106.35,Low,75.57666027397262,6.03,44.11,4.77,317,48.11,1,3,5,4,2.06,29.21,932,2024-04-17,2024-08-04,109,Summer
01-06-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,45,106.97,Low,69.24102739726027,5.67,41.29,4.43,299,44.18,1,4,6,4,2.47,28.27,932,2024-12-14,2025-05-30,167,Winter
01-07-2025,P0028,32812564.68,Central,Suspension,132 kV GIS,18,150,1,7,22,105.9,Low,39.191479452054786,3.28,24.8,2.67,176,27.1,1,3,6,4,2.34,16.7,932,2023-01-03,2023-05-15,132,Winter
01-02-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,59,102.09,Low,15.827671232876712,1.29,9.68,1.02,22,10.24,4,10,17,12,6.41,6.46,530,2025-02-07,2025-07-09,152,Winter
01-03-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,31,101.87,Low,24.179326027397263,1.84,13.81,1.48,32,15.22,3,10,17,13,6.09,9.41,530,2023-03-21,2023-07-10,111,Summer
01-04-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,20,105.43,Low,31.33042602739726,2.43,18.15,1.96,41,19.48,4,9,17,13,6.08,11.97,530,2024-06-05,2024-10-02,119,Summer
01-05-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,42,105.31,Low,39.1368698630137,2.86,21.68,2.3,50,23.03,3,9,16,12,6.33,14.4,530,2023-05-16,2023-10-24,161,Summer
01-06-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,47,107.36,Low,33.85306849315069,3.16,23.64,2.48,53,25.3,4,9,16,12,6.47,15.77,530,2022-09-08,2023-02-20,165,Monsoon
01-07-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,21,107.56,Low,29.728117808219178,2.23,16.79,1.75,37,17.67,3,10,15,13,6.41,11.08,530,2022-04-19,2022-09-14,148,Summer
01-08-2025,P0029,16003577.63,Central,Transposition,765 kV GIS,12,80,2,9,24,110.04,Low,24.726854794520545,1.87,13.78,1.45,32,15.12,4,9,17,13,6.33,9.42,530,2025-03-28,2025-08-16,141,Summer
